每经AI快讯,捷佳伟创(SZ 300724,收盘价:102.61元)10月29日晚间发布公告称,深圳市捷佳伟创新能源装备股份有限公司近日接到公司控股股东、实际控制人余仲先生的通知,余仲于2020年10月28日质押67万股,占公司总股本比例为0.21%。	深圳市捷佳伟创新能源装备股份有限公司logoWord	捷佳伟创	捷佳伟创新能源装备股份有限公司近日接到公司控股股东, 实际控制人余
来源：澎湃新闻 原标题：杨青任东风汽车集团有限公司董事、总经理、党委副书记 微信公众号“东风汽车”2月25日消息，2021年2月25日下午，东风汽车集团有限公司召开领导班子（扩大）会议。受中央组织部领导委托，中央组织部有关干部局负责...	东风汽车集团有限公司directorsData_title	董事	董事, 总经理, 党委副书记, 微信公众号东风汽车2月25日消息,
根据深圳市科陆电子科技股份有限公司(以下简称“公司”)战略发展需要,公司第六届董事会第二十六次(临时)会议及2017年第六次临时股东大会审议通过了《关于拟签署投资意向协议暨关联交易的议案》,同意公司向上海卡耐新能源有限公司(以下简称...	上海卡耐新能源有限公司directorsData_title	董事	董事会第二十六次(临时) 会议及2017年第六次临时股东大会审议通过了《
公司独立董事对该事项发表了同意的独立意见,具体内容详见公司同日于上海证券交易所网站(www.sse.com.cn)披露的《江苏振江新能源装备股份有限公司独立董事关于第二届董事会第十九次会议相关事项的独立意见》。 本项议案尚需提交公司 2019 ...	江苏振江新能源装备股份有限公司holdsData_logoWord	振江新能	振江新能源装备股份有限公司独立董事关于第二届董事会第十九次会议相
春节将至,年味愈浓,2月4日-9日,共青团齐河县委联合县法院、县扶贫办、齐河特战救援队、齐河蓝天救援队、奇瑞新能源汽车股份有限公司齐河分公司、齐河农商银行、齐河县伊康斋食品厂、山东瀚海网络科技有限公司齐…	奇瑞新能源汽车股份有限公司branchsData_entName	奇瑞新能源汽车股份有限公司齐河分公司	齐河分公司, 齐河农商银行, 齐河县伊康斋食品厂, 山东瀚海网络科技有
陕西延长石油榆林煤化有限公司(简称“榆林煤化公司”)是陕西延长石油(集团)有限责任公司下属的一家集煤、油、化、电综合转化利用的大型能源化工企业,位于榆林市榆横工业园区。主要从事甲醇、醋酸、油品等煤化工产品的生产、加工和销售。	陕西延长石油(集团)有限责任公司holdsData_logoWord	石油	石油榆林煤化有限公司(简称榆林煤化公司) 是陕西延长石油(集团
12月27日下午消息,天眼查数据显示,比亚迪的运营主体比亚迪股份有限公司于近日成立三家全资子公司,分别为弗迪模具有限公司、弗迪科技有限公司、弗迪动力有限公司,注册资本为共计3亿人民币。 弗迪模具有限公司成立于2019年12月24日,注册资本为...	比亚迪股份有限公司holdsData_logoWord	弗迪科技	比亚迪股份有限公司于近日成立三家全资子公司, 分别为弗迪模具有限公
截至2019年3月4日,大族激光科技产业集团股份有限公司(以下简称“公司”)股票2019年累计涨幅为38.34%,同期上证综指累计涨幅为21.40%,深圳成指累计涨幅为29.62%。针对近期公司股票交易价格波动较大的情况,公司对有关事项进行了梳理,并...	大族激光科技产业集团股份有限公司holdsData_logoWord	大族激光	大族激光科技产业集团股份有限公司(以下简称公司😎😎
7月9日，法院经过利能源(中国)有限公司管理人的申请作出(2020)冀06破1-2号民事裁定书，对英利能源(中国)有限公司、保定天威英利新能源有限公司、海南英利新能源有限公司、天津英利新能源有限公司、衡水英利新能源有限公司、蠡县英利新能源...	保定天威英利新能源有限公司investRecordData_logoWord	天威英利	英利能源(中国) 有限公司, 保定天威英利新能源有限公司, 海南英利新
东方电气风电有限公司是中国东方电气集团旗下的风电产业一体化专业公司,坚持以技术创新推动产品升级和产业发展,在行业内率先推出4.5SMW系列陆上、7MW和10MW等级海上风力发电机组。中国三峡新能源(集团)股份有限公司为中国长江三峡集团有限公...	中国三峡新能源(集团)股份有限公司shareholdersData_logoWord	长江三峡	长江三峡集团有限公. . . 😎
座谈中,荣盛盟固利新能源科技有限公司董事长助理刘建红从发展历程概况、股权架构、技术及产品研发情况、市场开拓计划、产能规划、研发规划等方面详细介绍了公司的基本情况和发展战略。 孙波向荣盛盟固利公司介绍了阳西文化旅游资源、产业基础...	荣盛盟固利新能源科技有限公司directorsData_title	董事长	董事长助理刘建红从发展历程概况, 股权架构, 技术及产品研发情况, 市
蹇彪谢卫东共同会见华能新能源股份有限公司党委书记、董事长王力军	华能新能源股份有限公司directorsData_title	董事长	董事长王力军😎
特别提示:本公司及董事会全体成员保证公告内容的真实、准确和完整,没有虚假记载、误导性陈述或重大遗漏。 深圳市拓日新能源科技股份有限公司(以下简称“公司”)第二届董事会第二十三次会议于2012年4月16日在深圳市南山区香年广场A栋80...	深圳市拓日新能源科技股份有限公司directorsData_title	董事	董事会第二十三次会议于2012年4月16日在深圳市南山区香年广场a栋80.
清华新闻网11月18日电(通讯员李 飞)11月17日,陕西延长石油(集团)有限责任公司(以下简称“延长石油”)与清华大学战略合作协议签约仪式在华业大厦举行。陕西省人民政府副省长姜锋、清华大学副校长薛其坤、延长石油董事长贺久长等出席签约仪式...	陕西延长石油(集团)有限责任公司directorsData_title	董事长	董事长贺久长等出席签约仪式. . . 😎
对证监会认定的上市公司实际控制人身份，陈义龙予以否认。其申辩意见称，《告知书》认定的依据包括陈义龙为丰盈长江新能源投资有限公司（下称“丰盈长江”）的实际控制人，可以通过丰盈长江控制阳光凯迪集团，为阳光凯迪新能源集团有限公司（下...	阳光凯迪新能源集团有限公司logoWord	阳光凯迪	阳光凯迪新能源集团有限公司（下. . .
根据上述电芯型号，这批被召回的电动汽车，电芯供应商为中兴高能公司。天眼查资料显示，中兴高能为中兴通讯股份有限公司（000063.SZ，下称“中兴通讯”）100%控股子公司，经营范围包括锂离子电池及其他类型新能源电池的研发、生产、销售等...	中兴通讯股份有限公司holdsData_logoWord	中兴高能	中兴通讯股份有限公司（000063. sz, 下称中兴通讯）100% 控股子
三、招标内容:广汇能源股份有限公司下属公司(新疆广汇新能源有限公司、新疆广汇煤炭清洁炼化有限责任公司、新疆广汇陆友硫化工有限公司、新疆广汇液化天然气发展有限责任公司、伊吾广汇矿业有限公司、新疆广汇能源综合物流发展有限责任公司)2020年...	新疆广汇新能源有限公司shareholdersData_logoWord	广汇能源	广汇能源股份有限公司下属公司(新疆广汇新能源有限公司, 新疆广汇煤
王力军表示，华能新能源股份有限公司牢牢把握“低碳经济、绿色发展”方向，以“打造中国乃至世界一流新能源企业”为战略目标，弘扬“和谐、创新、追求卓越”的企业精神，着力奉献清洁能源，改善电源结构，履行社会责任。朝阳新能源资源丰富、...	华能新能源股份有限公司directorsData_name	王力军	王力军表示, 华能新能源股份有限公司牢牢把握低碳经济, 绿色发展
证券代码：002256 证券简称：*ST兆新 公告编号：2020-194 本公司及董事会全体成员保证信息披露内容的真实、准确和完整，没有虚假记载、误导性陈述或重大遗漏。深圳市兆新能源股份有限公司（以下简称“公司”或“被执行人”）于近日收到...	深圳市兆新能源股份有限公司directorsData_title	董事	董事会全体成员保证信息披露内容的真实, 准确和完整, 没有虚假记载,
东方日升新能源股份有限公司 苏州腾晖光伏技术有限公司 通威太阳能(成都)有限公司 天合光能有限公司 阳光电源股份有限公司 华为技术有限公司 特变电工新疆新能源股份有限公司 阿特斯阳光电力有限公司 中建材浚鑫科技有限公司 深圳市禾望科技有...	特变电工新疆新能源股份有限公司logoWord	特变电工	特变电工新疆新能源股份有限公司, 阿特斯阳光电力有限公司, 中建材浚
11月25日,市委书记党晓龙与全球能源互联网研究院董事长、党委书记滕乐天,国网河北省电力有限公司董事长、党委书记王昕伟举行工作座谈,双方就智能电网、第三代半导体材料碳化硅新型电力电子器件、清洁能源等领域合作进行深入交流。市长郭建英主持...	国网河北省电力有限公司directorsData_title	董事	董事长, 党委书记王昕伟举行工作座谈, 双方就智能电网, 第三代半导体
本公司及董事会全体成员保证信息披露的内容真实、准确、完整,没有虚假记载、误导性陈述或重大遗漏。 一、股东大会审议通过利润分配情况 1、大族激光科技产业集团股份有限公司(以下简称“公司”)2020年年度权益分派方案已获2021年4月28日召开...	大族激光科技产业集团股份有限公司directorsData_title	董事	董事会全体成员保证信息披露的内容真实, 准确, 完整, 没有虚假记载,
蹇彪谢卫东共同会见华能新能源股份有限公司党委书记、董事长王力军	华能新能源股份有限公司legalPerson	王力军	王力军😎
中国网科技1月20日讯 天眼查数据显示，近日，银隆新能源股份有限公司发生人事变动，6位董事退出，其中珠海格力电器股份有限公司董事长董明珠为其中之一。此外，还有监事、监事会主席等退出。据悉，银隆新能源股份有限公司成立于2009年12月，...	珠海格力电器股份有限公司directorsData_name	董明珠	董明珠为其中之一。此外, 还有监事, 监事会主席等退出。据悉, 银隆新
根据《通知书》，2020年7月9日，河北省保定市中级人民法院(“保定中院”)作出(2020)冀06破1-2号民事裁定书，裁定英利能源(中国)有限公司、保定天威英利新能源有限公司、海南英利新能源有限公司、天津英利新能源有限公司、衡水英利新能源...	保定天威英利新能源有限公司shareholdersData_logoWord	天威	英利能源(中国) 有限公司, 保定天威英利新能源有限公司, 海南英利新
8月8日,北京前锋电子股份有限公司发布公告称,公司中文名称拟由“北京前锋电子股份有限公司”变更为“北汽蓝谷新能源科技股份有限公司”。 记者了解到,前锋股份根据《公司法》、《上海证券交易所股票上市规则》等法律、法规以及《公司章程》...	北汽蓝谷新能源科技股份有限公司logoWord	北汽蓝谷	北汽蓝谷新能源科技股份有限公司。, 记者了解到, 前锋股份根据《公
此前,天眼查和启信宝的信息均显示,银隆新能源股份有限公司(下称“银隆新能源”)多位董事、监事退出,其中包括珠海格力电器股份有限公司董事长董明珠。目前,银隆新能源主要人员仅为卢春泉和赖信华,董事长由卢春泉、赖信华担任,同时,赖信华还担...	银隆新能源股份有限公司directorsData_name	董明珠	卢春泉和赖信华, 董事长由卢春泉, 赖信华担任, 同时, 赖信华还担. .
未来,企业将以“新的技术,推动技术创新”为原则,立足打造千亿锂电产业为平台,结合国家产业政策,加快电芯集成储能发展规模。有力推动信息化和工业化深度融合,促进工业结构整体优化升级。 青海绿草地新能源科技有限公司董事长王珑表示:”加快...	青海绿草地新能源科技有限公司shareholdersData_name	王珑	王珑表示: 加快. . .
据启信宝检测显示,近日,长城汽车股份有限公司(下称:长城汽车)发生了多项工商变更,其中包括,马力辉退出董事会,由乐英接任;其经营范围也新增“新能源汽车充电桩的销售、安装、售后服务;会议及展览服务;工位器具及包装物销售、租赁、维修、...	长城汽车股份有限公司directorsData_title	董事	董事会, 由乐英接任; 其经营范围也新增新能源汽车充电桩的销售, 安
1992年,研究生毕业的黄辉加入珠海格力电器股份有限公司,从2000年8月至2014年5月,担任公司副总裁,2014年6月至2017年8月,任公司常务副总裁,2017年8月至2021年2月任公司执行总裁;另外从2007年5月至2017年8月,黄辉还担任公司的总工程师...	珠海格力电器股份有限公司holdsData_logoWord	格力电器	格力电器股份有限公司, 从2000年8月至2014年5月, 担任公司副总裁, 2014年
毛伟明董事长赴国网河南电力调研 高擎精神火炬奋力向前践行公司战略奋勇争先 7月14日，国家电网有限公司董事长、党组书记毛伟明一行赴国网河南省电力公司调研，了解基层情况，慰问干部职工。毛伟明强调，要深入学习贯彻习近平总书记重要讲话和...	国网河南省电力公司shareholdersData_name	国家电网有限公司	国家电网有限公司董事长, 党组书记毛伟明一行赴国网河南省电力公司调
每经AI快讯,东方日升(SZ 300118,收盘价:12.66元)4月30日晚间发布公告称,东方日升新能源股份有限公司全资子公司东方日升(义乌)新能源有限公司于近日收到与资产相关的政府补助资金人民币2618.86万元。 2020年年报显示,东方日升的主营业务...	东方日升新能源股份有限公司holdsData_logoWord	东方日升	东方日升(义乌) 新能源有限公司于近日收到与资产相关的政府补助资金
本公司及董事会全体成员保证信息披露内容的真实、准确和完整,没有虚假记载、误导性陈述或重大遗漏。 深圳市兆新能源股份有限公司(以下简称“公司”)第五届董事会第四十九次会议于2021年5月9日10:00在深圳市罗湖区笋岗梨园路8号HALO广...	深圳市兆新能源股份有限公司directorsData_title	董事	董事会第四十九次会议于2021年5月9日10: 00在深圳市罗湖区笋岗梨园路
[摘要]全国人大代表、湖南科力远新能源股份有限公司董事长钟发平在接受记者采访时表示,中国的新能源汽车要发展得好,要实现弯道超车,新能源汽车财政补贴的发放最好是通过公开招标。 全国人大代表、湖南科力远新能源股份有限公司董事长钟发平在...	湖南科力远新能源股份有限公司holdsData_logoWord	科力远	科力远新能源股份有限公司董事长钟发平在接受记者采访时表示, 中国的
现为潍柴动力股份有限公司三高试验队队长,高级工程师。吕文芝是潍柴首批从事“三高”试验的科研人员,他不畏艰险、勇于创新、敢为人先,带领潍柴三高试验队建成全球规模最大、涵盖机型最多、试验环境最苛刻的发动机运行数据库,为中国内燃机...	潍柴动力股份有限公司holdsData_logoWord	潍柴动力	潍柴动力股份有限公司三高试验队队长, 高级工程师。吕文芝是潍柴首批
循着家乡的“呼唤”,杨德仁带领国内顶级团队入驻荣德,协助企业开展晶体品质和表面特能等硅材料前沿领域的科技研究。扬州荣德新能源科技有限公司副总经理吴正旗介绍,目前实验室的数据和客户端反映都在国际上是技术领先的,也解决了铸造单晶长期...	扬州荣德新能源科技有限公司directorsData_title	总经理	经理吴正旗介绍, 目前实验室的数据和客户端反映都在国际上是技术领先
据陕西省纪委监委消息：日前，经中共陕西省委批准，陕西省纪委监委对陕西延长石油(集团)有限责任公司原副总经理袁海科严重违纪违法问题进行了立案审查调查。经查，袁海科严重违反政治纪律，对抗组织审查，长期搞迷信活动；违反中央八项规定精神...	陕西延长石油(集团)有限责任公司holdsData_logoWord	石油	石油(集团) 有限责任公司原副总经理袁海科严重违纪违法问题进行了立
内容包括几个方面,科力远混合动力技术有限公司这个名字比较新一些,但是我们公司的一个合资方是吉利,我们原来叫做吉利电子传动有限公司,已经有十多年的历史。科力远混合动力有限公司是由湖南科力远新能源股份有限公司与吉利汽车合资而成立的,...	湖南科力远新能源股份有限公司investRecordData_logoWord	科力远	科力远混合动力技术有限公司这个名字比较新一些, 但是我们公司的一个
现任湘火炬汽车集团股份有限公司董事长、潍柴动力股份有限公司董事长兼首席执行官。 2、聂新勇,男,51 岁,研究生,曾任新疆跃进钢铁厂宣传干事,新疆农业大学讲师,乌鲁木齐将军制锁厂厂长,西安半坡文化有限公司董事长、总经理;北京总府置业...	潍柴动力股份有限公司holdsData_logoWord	潍柴动力	潍柴动力股份有限公司董事长兼首席执行官。, 2, 聂新勇, 男, 51, 岁
2019年陕西延长石油(集团)有限责任公司大连化物所西安洁净能源...	陕西延长石油(集团)有限责任公司holdsData_logoWord	石油	石油(集团) 有限责任公司大连化物所西安洁净能源. . . 😎
​保定市与国网河北省电力有限公司签署战略合作协议	国网河北省电力有限公司logoWord	国网河	国网河北省电力有限公司签署战略合作协议😎😎😎😎😎
11日,记者从济南热力公司获悉,济南热力与山东地矿新能源有限公司合作成立了山东德和地热开发有限公司,该公司将着力开发临港经济开发区地热田,临港经济开发区有望用上地热供暖。 据济南热力公司相关负责人介绍,济南热力公司已成功探索空气源、...	山东地矿新能源有限公司investRecordData_logoWord	德和地热	德和地热开发有限公司, 该公司将着力开发临港经济开发区地热田, 临港
9月3日,东风汽车发布消息称,经东风汽车集团有限公司党委研究决定,2020年9月,周先鹏任东风汽车集团有限公司总经理助理、陈昊任东风汽车集团有限公司总经理助理。 江淮与六安市合作将建自动变速箱基地 ...	东风汽车集团有限公司logoWord	汽车	汽车集团有限公司总经理助理。, 江淮😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎
上海电巴新能源科技有限公司联席董事长、北京菲特奥新能源投资有限公司总经理石予友,资深专家兰志波等行业领导、企业负责人出席了以“换·领未来”为主题的高峰论坛,并发表主题演讲,对换电模式面向全国推广等纯电动汽车未来商业模式进行了...	上海电巴新能源科技有限公司directorsData_name	兰志波	石予友, 资深专家兰志波等行业领导, 企业负责人出席了以换·领未来
成立山东睿冠电能热力有限公司探索电能替代供热模式;与山东地矿新能源有限公司合资成立山东德和地热开发有限公司,利用济南市丰富的地热资源建设新能源供热项目;与中广核、烟台核电研发中心就利用核能开展供热签署战略合作协议……为了构建能源整理...	山东地矿新能源有限公司investRecordData_logoWord	德和地热	地矿新能源有限公司合资成立山东德和地热开发有限公司, 利用济南市丰
沁源县委统战部深入山西沁新能源集团股份有限公司调研	山西沁新能源集团股份有限公司logoWord	沁新能源	沁新能源集团股份有限公司调研😎😎
1,475,202,656.41 后附财务报表附注为财务报表的组成部分。 企业法定代表人: 主管会计工作负责人: 会计机构负责人: 南京奥特佳新能源科技有限公司 合并资产负债表 (除特别注明外,金额单位均为人民币元) ...	南京奥特佳新能源科技有限公司holdsData_logoWord	奥特佳	奥特佳新能源科技有限公司, 合并资产负债表, (除特别注明外, 金额单
近日,有业内人士告诉记者,协鑫前期扩张迅猛,现在已经开始对业务进行整合梳理。他提到的一个表现是,保利协鑫(苏州)新能源有限公司(简称“苏州协鑫”)就被划给江苏中能硅业科技发展有限公司(简称“中能硅业”)了。	保利协鑫(苏州)新能源有限公司shareholdersData_logoWord	中能硅业	保利协鑫(苏州) 新能源有限公司(简称苏州协鑫) 就被划给江苏中
【EV视界报道】2021年2月25日,东风汽车集团有限公司召开领导班子(扩大)会议。受中央组织部领导委托,中央组织部有关干部局负责同志宣布了中央关于东风汽车集团有限公司总经理任职的决定。杨青同志将担任东风汽车集团有限公司董事、总经理、党委...	东风汽车集团有限公司logoWord	汽车	汽车集团有限公司董事, 总经理, 党委. . . 😎😎😎😎😎😎😎😎😎😎😎😎
司(以下简称华风发电公司),并以该子公司为主体投资建设并运营崇仁50MW 风电项目。 (二)董事会审议情况 2016年8月17日,公司2016年第七次临时董事会会议审议通过了《公司控 股公司特变电工新疆新能源股份有限公司投资建设崇仁县相山镇50...	特变电工新疆新能源股份有限公司logoWord	特变电工	特变电工新疆新能源股份有限公司投资建设崇仁县相山镇50. . .
鉴于上述违规事实和情节,经本所纪律处分委员会审核通过,根据《股票上市规则》第17.3条和《上海证券交易所纪律处分和监管措施实施办法》的有关规定,本所做出如下纪律处分决定:对长城汽车股份有限公司时任董事兼副总经理胡克刚予以通报批评。	长城汽车股份有限公司directorsData_title	董事	董事兼副总经理胡克刚予以通报批评。
本公司及董事会全体成员保证信息披露的内容真实、准确、完整,没有虚假记载、误导性陈述或重大遗漏。比亚迪股份有限公司(以下简称“本公司”或“公司”)于近日收到公司持股5%以上的股东吕向阳先生函告,获悉其将所持有本公司的部分股份办理...	比亚迪股份有限公司logoWord	比亚迪	比亚迪股份有限公司(以下简称本公司或公司) 于近日收到公司
天眼查数据显示，近日，银隆新能源股份有限公司发生人事变动，6位董事退出，其中珠海格力电器股份有限公司董事长董明珠为其中之一。此外，还有监事、监事会主席等退出。天眼查数据显示，2019年11月，银隆新能源曾被列为被执行人，执行标的超...	珠海格力电器股份有限公司investRecordData_logoWord	格力电器	格力电器股份有限公司董事长董明珠为其中之一。此外, 还有监事, 监事
据了解,2014年2月,中兴通讯股份有限公司旗下从事智慧城市建设的全资子公司——中兴网信科技有限公司,就与合川区签订了投资额达20亿元的战略投资框架协议,要将合川全面打造成“智慧城市”。	中兴通讯股份有限公司holdsData_logoWord	中兴通讯	中兴通讯股份有限公司旗下从事智慧城市建设的全资子公司中兴网信
1月16日，在国网河南省电力公司第七届职工代表大会第六次会议暨2020年工作会议上，公司表彰了2019年度劳动模范、先进工作者、先进集体和工人先锋号。2019年，公司以习近平新时代中国特色社会主义思想为指导，坚决贯彻国家电网有限公司党组和...	国网河南省电力公司logoWord	国网河	国网河南省电力公司第七届职工代表大会第六次会议暨2020年工作会议上,
同日,中国裁判文书网还公布了中化二建集团、新疆广汇新能源有限公司(以下简称“广汇新能源”)、广汇能源申请实现担保物权案件特别程序民事裁定书,裁定查封、扣押、冻结被申请人广汇新能源、广汇能源价值179216085.67元的财产。	新疆广汇新能源有限公司shareholdersData_logoWord	广汇能源	中化二建集团, 新疆广汇新能源有限公司(以下简称广汇新能源) ,
3、公司本次签署的协议不构成关联交易，也不构成《上市公司重大资产重组管理办法》规定的重大资产重组。二、交易对手方介绍 （一）珠海格力电器股份有限公司 1、法定代表人：董明珠 2、注册资本： 601,573.0878万元人民币 3、注册地址：...	珠海格力电器股份有限公司logoWord	格力电器	格力电器股份有限公司, 1, 法定代表人：董明珠, 2, 注册资本：, 601
工商资料显示，截至目前阳光凯迪新能源集团有限公司的股权结构：工商资料显示，截至目前丰盈长江新能源投资有限公司的股权结构：未来命运：董事会管理层换来老熟人 *ST凯迪能重生？ 从近期*ST凯迪人事变动上看，陈义龙正在加强对公司董事会和...	阳光凯迪新能源集团有限公司shareholdersData_logoWord	丰盈长江	丰盈长江新能源投资有限公司的股权结构：未来命运：董事会管理层换来
西安华通新能源股份有限公司(以下简称“华通能源”)近期在证监会网站披露招股说明书,公司拟在上交所发行不超过8233.34万股,发行后总股本不超过32933.34万股,保荐机构为海通证券。华通能源称,公司属于资本密集型企业,各地燃气项目前期的城市...	西安华通新能源股份有限公司investRecordData_logoWord	华通能源	华通能源) 近期在证监会网站披露招股说明书, 公司拟在上交所发行不
专科及以上,国网河南省电力公司2020年高校毕业生招聘公告(第二批)	国网河南省电力公司holdsData_logoWord	国网河	国网河南省电力公司2020年高校毕业生招聘公告(第二批) 😎
10月27日上午,陕西延长石油(集团)有限责任公司2021届校园专场招聘会在西安石油大学鄠邑校区就业指导中心多功能厅举行。陕西延长石油(集团)有限责任公司人力资源部副部长王祎,延长石油集团旗下油田、炼化、油气勘探等业务板块的13家企业代表,...	陕西延长石油(集团)有限责任公司holdsData_logoWord	石油	石油(集团) 有限责任公司人力资源部副部长王祎, 延长石油集团旗下油
中国长江三峡集团有限公司旗下中国三峡新能源(集团)股份有限公司(以下简称 " 三峡新能源 ")获得首次公开发行股票(IPO)批文,上市正式进入鸣锣倒计时。接下来,三峡新能源及其主承销商将与上交所协商确定发行日程,并刊登招股文件。	中国三峡新能源(集团)股份有限公司shareholdersData_logoWord	长江三峡	中国长江三峡集团有限公司旗下中国三峡新能源(集团) 股份有限公司(
甲方:中国广核集团有限公司 乙方:中国广核电力股份有限公司 (二)服务范围 中广核下属金融服务提供方向本集团提供金融服务,主要包括但不限于吸收存款、发放贷款、委托贷款、综合常年财务顾问服务、专项财务顾问服务、结算服务、保险服务、融资租...	中国广核集团有限公司investRecordData_entName	中国广核电力股份有限公司	中国广核电力股份有限公司, (二) 服务范围, 中广核下属金融服务提供
国家电投集团东方新能源股份有限公司(以下简称“公司”)于2019年3月30日在中国证券报、证券时报、巨潮资讯网披露了《国家电投集团河北电力有限公司向国家电投集团东方新能源股份有限公司提供2019年度临时拆借资金的关联交易公告》(公告编码:...	国家电投集团东方新能源股份有限公司logoWord	国家电投	国家电投集团东方新能源股份有限公司(以下简称公司) 于2019年3月
《公司章程》”)的 规定,北京市通商律师事务所(以下简称“本所”)接受潍柴动力股份有限公司(以 下简称“公司”)的委托,指派律师出席公司于 2017 年 6 月 8 日召开的 2016 年度 股东周年大会、2017 年第一次 A 股股东会议和 ...	潍柴动力股份有限公司logoWord	潍柴动力	潍柴动力股份有限公司(以, 下简称公司) 的委托, 指派律师出席公
日前,空气能专业第一品牌企业——广东纽恩泰新能源科技发展有限公司在官方微信发起了“关注纽恩泰微信,送礼送折扣”的优惠活动。在2014年4月15日-5月15日期间,消费者进店关注纽恩泰微信号即可获赠精美小礼品一份...	广东纽恩泰新能源科技发展有限公司logoWord	纽恩泰	纽恩泰新能源科技发展有限公司在官方微信发起了关注纽恩泰微信, 送
天眼查数据显示，6月24日，银隆新能源股份有限公司发生工商变更，董明珠从股东中退出。资料显示，银隆新能源股份有限公司成立于2009年，总部位于珠海，注册资本约11亿，法定代表人为赖信华，是一家以锂电池产业为经营核心，集电动汽车动力总成...	银隆新能源股份有限公司directorsData_name	董明珠	董明珠从股东中退出。资料显示, 银隆新能源股份有限公司成立于2009年,
日产汽车公司特殊项目企业副总裁山口武（Takeshi Yamaguchi）先生将担任东风汽车有限公司副总裁、东风日产乘用车公司总经理，并向日产汽车公司高级副总裁、日产中国管理委员会主席山崎庄平（Shohei Yamazaki）先生汇报；现任东风汽车有限公司副总裁...	东风汽车有限公司shareholdersData_logoWord	汽车	汽车有限公司副总裁. . . 😎😎😎😎😎😎😎
广东华锋新能源科技股份有限公司股东减持计划完成情况的公告2020-08-18 来源: 作者:本公司股东肇庆市汇海技术咨询有限公司保证向本公司提供的信息内容真实、准确、完整,没有虚假记载、误导性陈述或重大遗漏。 本公司及董事会全体成员保证...	广东华锋新能源科技股份有限公司shareholdersData_logoWord	汇海技术	汇海技术咨询有限公司保证向本公司提供的信息内容真实, 准确, 完整,
成立大会审议通过了《激光应用分会工作条例》,选举大族激光科技产业集团股份有限公司、中国电子科技集团公司第十一研究所、中国科学院半导体研究所、清华大学精密仪器系、北京工业大学激光工程研究院、中国久远高新技术装备有限公司、武汉锐科光纤...	大族激光科技产业集团股份有限公司holdsData_logoWord	大族激光	大族激光科技产业集团股份有限公司, 中国电子科技集团公司第十一研究
关于陕西延长石油(集团)有限责任公司公开发行2018年公司债券(第...	陕西延长石油(集团)有限责任公司logoWord	石油	石油(集团) 有限责任公司公开发行2018年公司债券(第. . .
现任湘火炬汽车集团股份有限公司董事长、潍柴动力股份有限公司董事长兼首席执行官。 2、聂新勇,男,51 岁,研究生,曾任新疆跃进钢铁厂宣传干事,新疆农业大学讲师,乌鲁木齐将军制锁厂厂长,西安半坡文化有限公司董事长、总经理;北京总府置业...	潍柴动力股份有限公司directorsData_title	董事	董事长兼首席执行官。, 2, 聂新勇, 男, 51, 岁, 研究生, 曾任新疆跃
根据中联资产评估集团有限公司出具的《湖南科力远新能源股份有限公司拟发行股份购买科力远混合动力技术有限公司部分股权项目资产评估报告》(中联评报字[2018]第1727号),本次评估以 2018 年 6 月 30 日为评估基准日,对CHS公司100%的股东...	湖南科力远新能源股份有限公司investRecordData_regRate	100%	100% 的股东. . . 😎
易成新能(SZ300080)4月26日晚间发布公告称,河南易成新能源股份有限公司董事会于近日收到公司财务总监石涛先生的书面辞职报告,因工作调整,石涛先生申请辞去所担任的公司财务总监职务。辞职后,石涛先生将继续担任公司全资子公司河南中原金太阳...	河南易成新能源股份有限公司directorsData_title	董事	董事会于近日收到公司财务总监石涛先生的书面辞职报告, 因工作调整,
天眼查App显示,5月6日,格力电器(临沂)有限公司成立,法定代表人为庄培,注册资本2亿,经营范围包括家用电器销售;互联网销售;制冷、空调设备销售;制冷、空调设备制造等。股东信息显示,该公司由珠海格力电器股份有限公司全资持股。 举报/反馈 ...	珠海格力电器股份有限公司holdsData_logoWord	格力电器	格力电器(临沂) 有限公司成立, 法定代表人为庄培, 注册资本2亿, 经
中国广核集团有限公司党委书记、董事长、总经理 杨长利:把握数字...	中国广核集团有限公司directorsData_name	杨长利	杨长利: 把握数字. . . 😎
同花顺财经讯 陕西延长石油(集团)有限责任公司称,鉴于近期市场波动较大,本公司拟取消本期短期融资券发行,调整后的发行安排另行公告。如有新的进展,本公司将及时进行披露,提请投资者关注。本次取消发行债券名称为21陕延油CP001。	陕西延长石油(集团)有限责任公司logoWord	石油	石油(集团) 有限责任公司称, 鉴于近期市场波动较大, 本公司拟取消本
1、康佳集团股份有限公司(下称:“本公司”)2018年年度分红派息方案已获本公司于2019年5月13日召开的2018年年度股东大会审议通过,分配方案具体内容如下: 1、本公司此次委托中国结算深圳分…	康佳集团股份有限公司logoWord	康佳	康佳集团股份有限公司(下称: 本公司) 2018年年度分红派息方案已获
本公司及监事会全体成员保证公告内容的真实、准确和完整,没有虚假记载、误导性陈述或者重大遗漏。 国家电投集团东方新能源股份有限公司(以下简称“东方能源或公司”)第六届董事会第三十二次会议于2021年4月15日发出通知,于2021年4月25日...	国家电投集团东方新能源股份有限公司investRecordData_logoWord	东方能源	国家电投集团东方新能源股份有限公司(以下简称东方能源或公司)
